kingdom,phylum,class,order,family,genus,species,decimalLatitude,decimalLongitude,annual_mean_temperature,mean_diurnal_range,isothermality,temperature_seasonality,max_temperature_warmest_month,min_temperature_coldest_month,temperature_annual_range,mean_temperature_wettest_quarter,mean_temperature_driest_quarter,mean_temperature_warmest_quarter,mean_temperature_coldest_quarter,annual_precipitation,precipitation_wettest_month,precipitation_driest_month,precipitation_seasonality,precipitation_wettest_quarter,precipitation_driest_quarter,precipitation_warmest_quarter,precipitation_coldest_quarter,aridity_index,topsoil_ph,subsoil_ph,topsoil_texture,subsoil_texture,elevation,reliability_score
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Lagerstroemia,Lagerstroemia speciosa,21.255419,81.555701,0.8956743002544529,0.5798319327731093,0.5147058823529411,0.1563402590142551,0.819718309859155,0.8273244781783681,0.4057142857142857,0.8046709129511678,0.8815261044176707,0.8088235294117647,0.918200408997955,0.1070610496962454,0.1301494713816988,0.0,0.6627218934911243,0.1013533392174168,0.0130718954248366,0.0204656402553511,0.0097875885047896,0.0743316001599852,0.9518072185330858,0.9759036379916722,1.0,0.2307692307692307,0.1001730103806228,0.5493794203912906
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium cumini,17.455522,78.354153,0.9052924791086352,0.6403508771929824,0.4081632653061224,0.415865146256817,0.9567901234567902,0.74,0.6656976744186046,0.8767441860465116,0.7665952890792291,0.929530201342282,0.8417582417582418,0.1471661054994388,0.1255980861244019,0.0384615384615384,0.674074074074074,0.1644856049929535,0.0959409594095941,0.038420204191295,0.0053431976983148,0.0945600584154801,0.7590361501156876,0.7349397306571012,0.3333333333333333,0.7692307692307693,0.0703471196454948,0.5500765163661849
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Tecoma,Tecoma stans,11.06091,76.950714,0.9287531806615776,0.5210084033613446,0.3382352941176471,0.3392341377061399,0.8366197183098592,0.7590132827324478,0.5257142857142857,0.9087048832271762,0.7871485943775101,0.8676470588235294,0.8609406952965235,0.125186734389005,0.0882245716368939,0.0111111111111111,0.5502958579881657,0.1044424830832597,0.0490196078431372,0.0713481036425084,0.0062473969179508,0.1216349260068301,0.8795180750578437,0.9036144370661716,0.6666666666666666,0.6923076923076923,0.0025951557093425,0.5440264253278114
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Portulacaceae,Portulaca,Portulaca oleracea,10.059159,76.328519,0.9498607242339832,0.2105263157894736,0.9166666666666666,0.0551606767444188,0.7006172839506173,0.96,0.1046511627906976,0.8671328671328671,0.9313304721030042,0.826530612244898,0.9846153846153848,0.5239626889675136,0.3101518784972022,0.1666666666666666,0.4135338345864661,0.3863085621970921,0.2767527675276753,0.1756627275630788,0.2983970406905055,0.3558079882740931,0.5903614437066171,0.6024096247107811,0.6666666666666666,0.2307692307692307,0.0024231127679403,0.5496454342878011
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Gomphrena,Gomphrena globosa,30.6563,76.851629,0.9033613445378152,0.7663551401869159,0.3902439024390244,0.4397546012269939,0.9246031746031746,0.6844919786096256,0.6936026936026936,0.8694444444444445,0.8737541528239202,0.905829596412556,0.8162650602409639,0.1087202718006795,0.1183526589364254,0.0,0.8461538461538461,0.1457743631217145,0.0159574468085106,0.0167386609071274,0.0008220304151253,0.0531229406165336,0.8192771125867657,0.8674698366034213,0.6666666666666666,0.2307692307692307,0.0557275541795665,0.5538258885591151
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Arachis,Arachis hypogaea,18.700001,76.93,0.910941475826972,0.6929824561403509,0.2941176470588235,0.524746015472085,0.9492957746478872,0.7053231939163498,0.7228571428571429,0.9143468950749464,0.9779116465863452,0.9323529411764706,0.7975460122699386,0.099232838497559,0.1160583941605839,0.0166666666666666,0.7808219178082192,0.1181925228142478,0.0359477124183006,0.017662532882375,0.0077051228654727,0.0676860597483309,0.7951806931281792,0.8433734745950935,0.6666666666666666,0.6923076923076923,0.0183391003460207,0.5604811803454578
Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Oxalidaceae,Averrhoa,Averrhoa carambola,23.736703,92.672233,0.9533169533169532,0.1926605504587156,0.7575757575757576,0.0374932322685435,0.7340153452685422,0.966722129783694,0.0620842572062084,0.84,0.9421768707482994,0.8402203856749312,0.9876325088339224,0.3417217154241376,0.2803775068816359,0.264367816091954,0.366412213740458,0.2741360607469394,0.3830508474576271,0.1116408422725466,0.2796958487464036,0.2612384708451833,0.6506024061776953,0.6265059867191088,0.3333333333333333,0.9230769230769232,0.002596692633593,0.5613231280667976
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centratherum,Centratherum punctatum,17.743799,73.19009,0.8613861386138614,0.0980392156862745,0.6818181818181818,0.0322137104694559,0.3681318681318681,0.9331476323119776,0.0568862275449101,0.8743016759776536,0.7630331753554502,0.5426356589147286,0.9309309309309308,0.7009927973525404,0.7458563535911602,0.0,0.911504424778761,0.761639185257032,0.0,0.4988193624557261,0.0013751375137513,0.6335115612053398,0.5903614437066171,0.6024096247107811,0.6666666666666666,0.2307692307692307,0.0677839851024208,0.5674887377210593
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Heliotropiaceae,Heliotropium,Heliotropium indicum,12.913043,80.157088,0.9083969465648856,0.6722689075630253,0.3088235294117647,0.5175626572253796,0.9380281690140844,0.7077798861480076,0.7057142857142857,0.9087048832271762,0.8714859437751004,0.923529411764706,0.7995910020449898,0.0999900408325863,0.1126503827925628,0.0111111111111111,0.7692307692307693,0.1141512209473374,0.0408496732026143,0.0764175741644761,0.0093710953769262,0.0679783404608805,0.7951806931281792,0.8433734745950935,0.6666666666666666,0.6923076923076923,0.0226643598615916,0.5546823202819251
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Mansoa,Mansoa alliacea,28.493075,77.202886,0.8854748603351955,0.7105263157894737,0.375,0.6178804620793571,0.9254658385093169,0.658,0.7521865889212828,0.96875,0.834051724137931,0.9554794520547946,0.7494505494505495,0.074743527112848,0.0647482014388489,0.0384615384615384,0.7633587786259542,0.0825928917609046,0.07380073800738,0.0782056371576022,0.0049331963001027,0.0738813735691987,0.9518072185330858,0.9638553995372496,0.6666666666666666,0.3846153846153846,0.0459683496608892,0.5599009268991368
Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Anacardium,Anacardium occidentale,15.957826,74.516482,0.9157088122605364,0.5981308411214953,0.5454545454545454,0.2457714521452145,0.8571428571428571,0.812807881773399,0.4690553745928338,0.852112676056338,0.784375,0.8385650224215246,0.902116402116402,0.0725299249340637,0.0683506686478454,0.0232558139534883,0.5230769230769231,0.0759493670886076,0.0425531914893617,0.0068545316070068,0.0039046444718454,0.0449922054669774,0.9518072185330858,0.9759036379916722,1.0,0.2307692307692307,0.1424148606811145,0.5512634931587445
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Adenoon,Adenoon indicum,17.72467,73.817625,0.9243697478991596,0.5803571428571429,0.5,0.2823923539264952,0.8979591836734694,0.8148893360160966,0.4925373134328358,0.8568232662192393,0.8375,0.8942307692307693,0.8947368421052632,0.0915032679738562,0.0682846565199506,0.0851063829787234,0.4661654135338345,0.0831108738209645,0.0895522388059701,0.0357930865408188,0.0064516129032258,0.0563524029962273,0.7710843311198514,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.0832806573957016,0.5411975894785392
Plantae,Tracheophyta,Magnoliopsida,Sapindales,Meliaceae,Xylocarpus,Xylocarpus granatum,11.45,97.73333,0.7819767441860465,0.4311926605504587,0.3389830508474576,0.3457646176911544,0.6051873198847262,0.6576200417536534,0.3982808022922636,0.8089330024813896,0.6682692307692307,0.7266881028938906,0.7365967365967366,0.3695434378130814,0.2916666666666667,0.2183908045977011,0.3615384615384615,0.3096634093376764,0.2711864406779661,0.371848157384317,0.0263953808083585,0.3642722625773473,0.5542168432438668,0.5783132627024533,0.6666666666666666,0.3846153846153846,0.0780479210711768,0.5053067169043967
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,Mirabilis,Mirabilis jalapa,11.656625,78.175093,0.8885793871866295,0.6140350877192983,0.6938775510204082,0.164700049578582,0.808641975308642,0.814,0.4186046511627907,0.8209302325581396,0.8758029978586723,0.802013422818792,0.912087912087912,0.1331369248035914,0.1255980861244019,0.0,0.5555555555555556,0.1220052345480169,0.029520295202952,0.0255239118753358,0.0096588573777229,0.0848561710958667,0.9518072185330858,0.9759036379916722,1.0,0.2307692307692307,0.108751846381093,0.547967375073971
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Dianthus,Dianthus barbatus,32.266339,77.187407,0.9634146341463414,0.3773584905660377,0.5945945945945946,0.2356831293091318,0.7298578199052133,0.9166666666666666,0.2676056338028169,0.8414634146341463,0.8949771689497716,0.8494623655913979,0.926829268292683,0.1638751427483822,0.0868377935554342,0.1935483870967742,0.3478260869565217,0.0990361445783132,0.1720430107526881,0.0505820955439582,0.0393289328932893,0.1314665564510573,0.746987911661265,0.746987911661265,0.6666666666666666,0.3846153846153846,0.0278761061946902,0.5396269197462287
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Verbenaceae,Lantana,Lantana camara,11.64383,76.054939,0.9444444444444444,0.3303571428571428,0.782608695652174,0.0888672929489256,0.7151898734177216,0.912087912087912,0.1916932907348242,0.9002320185614849,0.8931297709923665,0.8281786941580757,0.9694117647058824,0.5239960822722821,0.5873215785054576,0.0,0.8015267175572519,0.6560924369747899,0.005050505050505,0.2560942207614352,0.0017204301075268,0.4111577684463107,0.5903614437066171,0.6024096247107811,0.6666666666666666,0.2307692307692307,0.011411992263056,0.5497250623880388
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Argemone,Argemone mexicana,27.123759,81.957452,0.4652173913043478,0.3271028037383177,0.2972972972972973,0.4136620063772381,0.1084905660377358,0.4876033057851239,0.3627118644067796,0.6887052341597796,0.3253424657534247,0.2795698924731182,0.50920245398773,0.5065666041275797,0.365138592750533,0.2195121951219512,0.424,0.3706835799859055,0.2096774193548387,0.6335057699960207,0.0107231234533956,0.7157258064516129,0.5542168432438668,0.5783132627024533,0.6666666666666666,0.3846153846153846,0.4584202682563338,0.5374845938932243
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Oeosporangium,Oeosporangium elegans,8.257988,77.355354,0.9183098591549296,0.5178571428571429,0.391304347826087,0.3873340143003064,0.8512658227848101,0.774390243902439,0.5287009063444109,0.916289592760181,0.7895833333333333,0.8907849829351536,0.8464912280701754,0.1489170831731385,0.1118881118881118,0.1063829787234042,0.4812030075187969,0.1393881453154875,0.1363636363636363,0.0747732287325324,0.0080270384452893,0.1173032312272818,0.746987911661265,0.746987911661265,0.6666666666666666,0.3846153846153846,0.01957773512476,0.5346672343295426
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Cordiaceae,Cordia,Cordia sebestena,17.72312,83.325245,0.9972144846796658,0.3070175438596491,0.8163265306122449,0.1331680713931581,0.7901234567901234,0.96,0.188953488372093,0.8883720930232558,0.9336188436830836,0.8926174496644296,0.9912087912087912,0.0695056289769946,0.0669348939283101,0.1794871794871795,0.4222222222222222,0.0630554380025391,0.2435424354243542,0.0177154456541797,0.0645293875873407,0.0439619622084077,0.746987911661265,0.7349397306571012,0.3333333333333333,0.7692307692307693,0.0083087149187592,0.5660728949288152
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Sphagneticola,Sphagneticola trilobata,8.444473,76.984908,0.935933147632312,0.0964912280701754,0.9387755102040816,0.0377788795240456,0.6481481481481481,0.968,0.0436046511627907,0.8837209302325582,0.9229122055674518,0.7953020134228188,0.9802197802197802,0.158590308370044,0.1057059253840526,0.2948717948717949,0.2074074074074074,0.0929609253773451,0.3173431734317343,0.0596050931906255,0.0577476366625565,0.1233150735520403,0.6506024061776953,0.6265059867191088,0.3333333333333333,0.9230769230769232,0.0020310192023633,0.5767764520920947
Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Gloriosa,Gloriosa superba,18.69575,72.93069,0.9831932773109244,0.3839285714285714,0.5833333333333334,0.2304660557690412,0.8629737609329446,0.9134808853118712,0.3104477611940298,0.8903803131991052,0.9416666666666668,0.9230769230769232,0.9539473684210528,0.1462258105856722,0.1306122448979592,0.0212765957446808,0.4661654135338345,0.1194162662395444,0.0696517412935323,0.0463348860014709,0.0297606659729448,0.0947165065884197,0.6506024061776953,0.6265059867191088,0.3333333333333333,0.9230769230769232,0.0015802781289506,0.5616735974578245
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Caricaceae,Carica,Carica papaya,28.170687,77.378917,0.9479166666666666,0.1962616822429906,0.9,0.0567086730911786,0.6832298136645962,0.958490566037736,0.0925373134328358,0.8134328358208955,0.9396887159533074,0.8207547169811321,0.9815195071868584,0.3545636910732196,0.3782991202346041,0.0681818181818181,0.5952380952380952,0.365276545400769,0.1384615384615384,0.0692061097491985,0.3964934516265315,0.2668162468688048,0.6506024061776953,0.6265059867191088,0.3333333333333333,0.9230769230769232,0.0094931040659143,0.5609866383990828
Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Epipremnum,Epipremnum aureum,13.068114,80.237782,0.9287531806615776,0.773109243697479,0.4117647058823529,0.3646697102394484,0.9211267605633804,0.7400379506641366,0.64,0.881104033970276,0.9016064257028112,0.9058823529411764,0.8629856850715747,0.0655313215815157,0.0987969376594969,0.0,0.940828402366864,0.0859076198882024,0.0049019607843137,0.0090123920390536,0.0010412328196584,0.0340122450235362,0.7951806931281792,0.8433734745950935,0.6666666666666666,0.6923076923076923,0.038235294117647,0.5600636859408213
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus viridis,27.333333,95.733333,0.8746928746928747,0.4770642201834862,0.4090909090909091,0.2644829453167298,0.7289002557544757,0.7587354409317804,0.3348115299334812,0.8911111111111111,0.7976190476190477,0.8402203856749312,0.8392226148409894,0.2054105064485687,0.1356665355878883,0.1264367816091954,0.3053435114503817,0.1510925151092515,0.2101694915254237,0.1936829558998808,0.0143855322646937,0.1980414348140463,0.6144578057149449,0.6024096247107811,0.6666666666666666,0.3846153846153846,0.013940139401394,0.5250048847309007
Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum vulgare,17.4,73.95,0.9338422391857506,0.5877192982456141,0.2941176470588235,0.3957498368906701,0.9774011299435028,0.7813688212927756,0.6342857142857142,0.8774193548387097,0.7951807228915663,0.9441176470588236,0.869120654396728,0.1253362558533426,0.1386861313868613,0.0166666666666666,0.7328767123287672,0.1413011480718281,0.0424836601307189,0.0347613679068019,0.005414410662224,0.0869484897934049,0.7590361501156876,0.7349397306571012,0.3333333333333333,0.7692307692307693,0.0513840830449827,0.556394901934548
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,Euphorbia heterophylla,23.307833,77.405706,0.9578544061302682,0.3177570093457944,0.5909090909090909,0.2012169966996699,0.753968253968254,0.91871921182266,0.2442996742671009,0.8427230046948356,0.8875,0.8430493273542601,0.9391534391534392,0.1052951917224589,0.0962109955423477,0.1860465116279069,0.3769230769230769,0.0893521965748324,0.1861702127659574,0.0287509520182787,0.0357583230579531,0.0764944666532899,0.6506024061776953,0.6265059867191088,0.3333333333333333,0.9230769230769232,0.0163242330424992,0.5576209431038274
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Parthenium,Parthenium hysterophorus,14.670264,77.609645,0.8907563025210085,0.616822429906542,0.2682926829268293,0.485398773006135,0.9722222222222222,0.6561514195583596,0.7256944444444444,0.8316498316498316,0.6379310344827587,0.9237668161434978,0.7814569536423841,0.1781469282543319,0.1639544344995931,0.024390243902439,0.75,0.2042921997523731,0.073170731707317,0.0449134199134199,0.002466091245376,0.1182517337162941,0.7590361501156876,0.7349397306571012,0.3333333333333333,0.7692307692307693,0.0858429496200394,0.5496707870097464
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Strobilanthes,Strobilanthes kunthiana,10.190311,77.177274,0.9299719887955182,0.5178571428571429,0.391304347826087,0.3747167208591979,0.8717201166180758,0.7746478873239436,0.5253731343283582,0.9105145413870246,0.79375,0.907051282051282,0.8574561403508771,0.1485326156606433,0.1151789387083504,0.0212765957446808,0.5112781954887218,0.1354333511300943,0.1243781094527363,0.0676636430497671,0.0058272632674297,0.1090779857478722,0.7590361501156876,0.7349397306571012,0.3333333333333333,0.7692307692307693,0.0153286978508217,0.54687906838223
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Jatropha,Jatropha curcas,20.114327,72.77971,0.8956743002544529,0.7226890756302521,0.5,0.2060933569365508,0.8422535211267606,0.7722960151802657,0.5114285714285715,0.8131634819532909,0.857429718875502,0.8205882352941176,0.8957055214723927,0.0699133552435016,0.0674444039372949,0.0,0.6035502958579881,0.0620770814945572,0.0032679738562091,0.0313556139692076,0.0062473969179508,0.047487924191613,0.9518072185330858,0.9759036379916722,1.0,0.2307692307692307,0.0974048442906574,0.5534368863383797
Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Abutilon,Abutilon indicum,19.611119,72.73123,0.8760563380281691,0.625,0.6304347826086957,0.203862449502414,0.7871720116618076,0.7806841046277666,0.4298507462686567,0.8187919463087249,0.8395833333333333,0.8012820512820513,0.8771929824561403,0.1721132897603486,0.220896750308515,0.0,0.7744360902255639,0.2007648183556405,0.0149253731343283,0.0507477322873253,0.0014786649767638,0.1233483387705261,0.7951806931281792,0.8433734745950935,0.6666666666666666,0.6923076923076923,0.0793299620733249,0.5324162979383618
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Stephanotis,Stephanotis volubilis,11.685997,78.175014,0.8798882681564246,0.7017543859649122,0.6666666666666666,0.2,0.8074534161490683,0.766,0.4825581395348837,0.8557692307692307,0.8512931034482759,0.8047945205479452,0.8857142857142857,0.1463930955870379,0.1262989608313349,0.0,0.648854961832061,0.1284329563812601,0.007380073800738,0.0647305808257522,0.0004110996916752,0.0966201666510626,0.9518072185330858,0.9759036379916722,1.0,0.2307692307692307,0.1068288119738073,0.5464594134301028
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Celosia,Celosia argentea,23.612785,80.975187,0.752112676056338,0.2142857142857142,0.6956521739130435,0.0787538304392237,0.5221518987341772,0.8211382113821138,0.1450151057401812,0.7110091743119266,0.7791666666666667,0.5938566552901023,0.8289473684210527,0.5687556068178905,0.6606334841628959,0.1063829787234042,0.6842105263157895,0.6372848948374761,0.1616161616161616,0.0951213532728609,0.596958174904943,0.5369609293659927,0.5783132627024533,0.5783132627024533,0.6666666666666666,0.3846153846153846,0.2049904030710172,0.5361471897484935
Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Ipomoea pes-tigridis,21.032136,75.568707,0.883008356545961,0.7280701754385965,0.673469387755102,0.2042637580565195,0.8179012345679012,0.762,0.502906976744186,0.8298368298368298,0.8497854077253219,0.8095238095238095,0.8857142857142857,0.1035211267605633,0.0907274180655475,0.0,0.5488721804511278,0.0987479806138933,0.007380073800738,0.045137023105857,0.0059597205096588,0.0687341382757825,0.9518072185330858,0.9759036379916722,1.0,0.2307692307692307,0.1075489282385834,0.5498796606006834
Plantae,Tracheophyta,Magnoliopsida,Santalales,Opiliaceae,Cansjera,Cansjera rheedei,19.218167,72.815203,0.7759103641456583,0.2857142857142857,0.7708333333333334,0.0740451304092996,0.5860058309037901,0.8169014084507042,0.1701492537313433,0.7216035634743875,0.8104166666666667,0.6378205128205128,0.8453159041394336,0.2519977168949772,0.3484295105916727,0.0638297872340425,0.6343283582089553,0.255449591280654,0.1393034825870646,0.0531461073586917,0.0203954214360041,0.2316625447395505,0.746987911661265,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.1594500632111251,0.517086858693264
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Verbenaceae,Lantana,Lantana camara,12.528174,76.874658,0.9331476323119776,0.2368421052631578,0.6530612244897959,0.1290034705007436,0.6882716049382716,0.886,0.2005813953488372,0.8974358974358975,0.8733905579399142,0.826530612244898,0.9384615384615383,0.3457746478873239,0.3537170263788969,0.0,0.8120300751879699,0.4135702746365105,0.003690036900369,0.1466953250940354,0.0004110152075626,0.1819964623548411,0.8795180750578437,0.9036144370661716,0.6666666666666666,0.6923076923076923,0.0035414725069897,0.5436161499610876
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Cicer,Cicer arietinum,24.32,74.400002,0.916184971098266,0.3669724770642202,0.46,0.2968838526912181,0.7560975609756098,0.7956989247311828,0.3799392097264438,0.9170305676855895,0.7449494949494949,0.8414239482200647,0.8577878103837472,0.1406909017875075,0.1113553113553113,0.073170731707317,0.4503816793893129,0.1281596452328159,0.1617647058823529,0.0637254901960784,0.0068721366097459,0.1391782764147454,0.6987951876446095,0.7108433686487734,1.0,0.2307692307692307,0.0022658610271903,0.5372661249205274
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Tecoma,Tecoma stans,22.090303,79.548225,0.8735632183908046,0.3644859813084112,0.6590909090909091,0.0953483477162702,0.623015873015873,0.8436724565756824,0.2442996742671009,0.8497652582159625,0.8,0.7085201793721974,0.91005291005291,0.3765469669304118,0.5783803863298663,0.0,0.8769230769230769,0.4704393149664929,0.0,0.1195734958111195,0.0010275380189066,0.3082467702850792,0.746987911661265,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.0683929074021953,0.5290440469967063
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Pyrostegia,Pyrostegia venusta,12.320565,76.649649,0.9498607242339832,0.2368421052631578,0.8571428571428571,0.0731779871095686,0.7283950617283951,0.958,0.1337209302325581,0.8601398601398601,0.9506437768240344,0.8282828282828283,0.9802197802197802,0.4107042253521126,0.2981614708233413,0.0128205128205128,0.4812030075187969,0.3764135702746365,0.1328413284132841,0.1018269747447608,0.3900534319769831,0.3045091104789728,0.5903614437066171,0.6024096247107811,0.6666666666666666,0.2307692307692307,0.004287045666356,0.5489560175441026
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Centrosema,Centrosema pubescens,8.183286,77.4119,0.9523809523809524,0.1428571428571428,0.8913043478260869,0.0529116169080697,0.6997084548104956,0.971830985915493,0.0567164179104477,0.8568232662192393,0.9270833333333334,0.8173076923076923,0.9802631578947368,0.1264898116109188,0.0752776635129576,0.3617021276595745,0.2180451127819548,0.0747463961558996,0.36318407960199,0.04878646727139,0.0570239334027055,0.1047586068636206,0.6506024061776953,0.6265059867191088,0.3333333333333333,0.9230769230769232,0.0110619469026548,0.5768387058999025
Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Cinnamomum,Cinnamomum verum,12.983404,79.891443,0.905852417302799,0.6722689075630253,0.2941176470588235,0.4667846827541228,0.9661971830985916,0.7248576850094877,0.7085714285714285,0.8662420382165605,0.9859437751004017,0.9352941176470588,0.8241308793456033,0.1115426750323673,0.1407218374043018,0.0111111111111111,0.8402366863905325,0.1353339217416887,0.0310457516339869,0.0199023657529102,0.0091628488129945,0.0732547764821708,0.7710843311198514,0.7951806931281792,0.3333333333333333,0.7692307692307693,0.0664359861591695,0.5640158359147575
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Mussaenda,Mussaenda erythrophylla,9.533337,76.51626,0.9498607242339832,0.1842105263157894,0.9591836734693876,0.040059494298463,0.6820987654320988,0.964,0.0813953488372093,0.8697674418604651,0.9271948608137044,0.8120805369127517,0.9912087912087912,0.4207351290684624,0.2480063795853269,0.3076923076923077,0.3111111111111111,0.3146768673243406,0.4280442804428044,0.138635142396561,0.2544184134812988,0.2964393459003478,0.5903614437066171,0.6024096247107811,0.6666666666666666,0.2307692307692307,0.0057237813884785,0.5554578560603606
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Sphagneticola,Sphagneticola trilobata,18.285914,73.862294,0.8723958333333334,0.6542056074766355,0.68,0.1730911786508525,0.7701863354037267,0.7924528301886793,0.4388059701492537,0.7487562189054726,0.8560311284046692,0.7735849056603774,0.8891170431211499,0.0885656970912738,0.1136363636363636,0.0,0.6190476190476191,0.0876959479443951,0.0102564102564102,0.0077314727512728,0.0080270384452893,0.0611485915384733,0.7710843311198514,0.8192771125867657,0.6666666666666666,0.6923076923076923,0.122335661830557,0.5378194248448485
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Thunbergia,Thunbergia erecta,8.45057,76.970245,0.8414634146341463,0.5849056603773585,0.4324324324324324,0.3051920641620937,0.8104265402843602,0.7261904761904762,0.4964788732394366,0.7601626016260162,0.680365296803653,0.8142076502732241,0.8292682926829268,0.1151923076923076,0.0872667398463227,0.032258064516129,0.6086956521739131,0.099077221952404,0.0448717948717948,0.0,0.0044004400440044,0.0930328716146371,0.8554216555992573,0.9277107990744992,1.0,0.2307692307692307,0.2672566371681416,0.5359988426935389
Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Evolvulus,Evolvulus nummularius,12.92333,80.121398,0.8829516539440203,0.4117647058823529,0.3970588235294117,0.3298239075747694,0.6901408450704225,0.7495256166982922,0.3914285714285714,0.8789808917197452,0.7771084337349398,0.8205882352941176,0.8282208588957055,0.1714968628622647,0.1181188479766678,0.0333333333333333,0.4970414201183432,0.136510738452486,0.0539215686274509,0.142132932782576,0.0070803831736776,0.1644925083838415,0.5542168432438668,0.5783132627024533,0.6666666666666666,0.3846153846153846,0.0107266435986159,0.5262761068361644
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Meconopsis,Meconopsis paniculata,27.897767,88.52818,0.7296511627906976,0.5263157894736842,0.3541666666666667,0.4898041185334003,0.6971608832807571,0.6041666666666666,0.597667638483965,0.8190709046454768,0.7934508816120907,0.7137809187279152,0.6620689655172414,0.4288273615635179,0.3772981614708233,0.1666666666666666,0.8091603053435115,0.4331583198707593,0.4022140221402214,0.4295355299722111,0.0291880781089414,0.3491028146493743,0.6024096247107811,0.6144578057149449,1.0,0.2307692307692307,0.2026040639179325,0.5183048644271441
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Caricaceae,Carica,Carica papaya,17.369528,78.447662,0.8603351955307262,0.6228070175438597,0.6458333333333334,0.2133346681349484,0.7561728395061729,0.76,0.4476744186046512,0.817966903073286,0.8254310344827587,0.7842465753424658,0.8637362637362638,0.1801009607555772,0.1578737010391686,0.0,0.7251908396946565,0.175686591276252,0.007380073800738,0.0587823652904128,0.001233045622688,0.1317994569796835,0.746987911661265,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.1264733395696913,0.5254435337441696
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga tenella,27.75,88.5,0.8575581395348837,0.8532110091743119,0.2711864406779661,0.6266866566716641,0.9337175792507204,0.615866388308977,0.7822349570200573,0.9106699751861044,0.7379807692307693,0.932475884244373,0.7086247086247086,0.1010447974810362,0.1081223628691983,0.0689655172413793,0.6076923076923076,0.1090119435396308,0.1694915254237288,0.0734275422554724,0.0208963431399505,0.0637803143856412,0.746987911661265,0.746987911661265,0.6666666666666666,0.3846153846153846,0.0435165609584214,0.5518966149320887
